Period,Temperature,Effective Temperature,Wind Speed,Wind Direction,Precipitation Amount,Precipitation Type,Solar Radiation,Humidity,Cloud Cover,Demand
42,18.19999695,21.14898682,4,35,0,0,415,58.5,0,124.5286
43,16.69999695,21.14898682,3,30,0,0,180,63,0,121.8885
44,14.94999695,21.14898682,3,25,0,0,90,69.5,0,128.9589
45,13.19999695,21.14898682,3,20,0,0,0,76,0,129.468
46,12.69999695,21.14898682,2.5,20,0,0,0,79.5,1,119.2288
47,12.19999695,21.14898682,2,20,0,0,0,83,1,108.3931
48,11.59999847,21.14898682,2,15,0,0,0,87,1,95.2716
1,11,21.56437683,2,10,0,0,0,91,1,81.684
2,11.19999695,21.56437683,1.5,170,0,0,0,90,1,74.9529
3,11.3999939,21.56437683,1,330,0,0,0,89,0,68.229
4,11.3999939,21.56437683,1,330,0,0,0,89,0,60.9351
5,10.79999542,21.56437683,3,30,0,0,0,93,1,58.9601
6,10.79999542,21.56437683,3,30,0,0,0,93,1,55.6381
7,10.79999542,21.56437683,3,30,0,0,0,93,1,54.3596
8,10.04999542,21.56437683,3,180,0,0,0,96.5,1,54.5678
9,9.299995422,21.56437683,3,330,0,0,0,100,1,54.2639
10,8.899993896,21.56437683,3,340,0,0,0,100,1,51.5447
11,8.5,21.56437683,3,350,0,0,0,100,1,51.713
12,8.849998474,21.56437683,3,345,0,0,40,100,1,52.3332
13,9.199996948,21.56437683,3,340,0,0,80,100,1,56.0087
14,10.25,21.56437683,3,350,0,0,260,98.5,1,59.6747
15,11.29999542,21.56437683,3,360,0,0,440,97,1,69.152
16,12.59999847,21.56437683,2.5,195,0,0,725,90.5,1,77.6358
17,13.8999939,21.56437683,2,30,0,0,1010,84,1,92.0395
18,15,21.56437683,3,40,0,0,1310,79,1,105.8223
19,16.09999084,21.56437683,4,50,0,0,1610,74,1,115.5886
20,17,21.56437683,3.5,45,0,0,1895,70,1,116.7165
21,17.8999939,21.56437683,3,40,0,0,2180,66,0,117.0486
22,19,21.56437683,3,45,0,0,2420,66,1,117.1928
23,20.09999084,21.56437683,3,50,0,0,2660,66,1,116.6184
24,20.84999084,21.56437683,3.5,55,0,0,2840,63,2,121.3562
25,21.59999084,21.56437683,4,60,0,0,3020,60,2,119.894
26,22.6499939,21.56437683,4.5,70,0,0,3115,56,3,122.6713
27,23.69999695,21.56437683,5,80,0,0,3210,52,3,119.5573
28,23.84999084,21.56437683,5,80,0,0,3220,50.5,4,113.1047
29,24,21.56437683,5,80,0,0,3230,49,4,111.4252
30,24.44999695,21.56437683,5,90,0,0,3135,47.5,5,110.6249
31,24.8999939,21.56437683,5,100,0,0,3040,46,5,110.4634
32,24.84999084,21.56437683,4.5,105,0,0,2615,44,4,113.7285
33,24.79998779,21.56437683,4,110,0,0,2190,42,3,117.9106
34,24.59999084,21.56437683,4.5,105,0,0,1990,43,3,121.3794
35,24.3999939,21.56437683,5,100,0,0,1790,44,2,126.9478
36,24.3999939,21.56437683,4.5,90,0,0,1685,44,3,128.3579
37,24.3999939,21.56437683,4,80,0,0,1580,44,3,132.1833
38,23.75,21.56437683,4,85,0,0,1305,45.5,3,132.0671
39,23.09999084,21.56437683,4,90,0,0,1030,47,3,133.3592
40,22.19999695,21.56437683,3.5,75,0,0,710,53.5,2,134.1538
41,21.29998779,21.56437683,3,60,0,0,390,60,1,134.0557
42,20.3999939,21.56437683,3,60,0,0,285,62,1,132.9813
43,19.5,21.56437683,3,60,0,0,180,64,1,130.6436
44,17.69999695,21.56437683,2,45,0,0,90,71,1,133.4936
45,15.8999939,21.56437683,1,30,0,0,0,78,1,133.0635
46,16.09999084,21.56437683,1.5,40,0,0,0,76,1,119.3217
47,16.29998779,21.56437683,2,50,0,0,0,74,0,100.3059
48,15.59999847,21.56437683,2.5,50,0,0,0,77.5,0,84.549
1,14.8999939,21.96243286,3,50,0,0,0,81,0,73.7531
2,14.5,21.96243286,2,50,0,0,0,82.5,2,66.7962
3,14.09999847,21.96243286,1,50,0,0,0,84,4,63.445
4,14.09999847,21.96243286,1,50,0,0,0,84,4,57.3815
5,12.09999847,21.96243286,1,30,0,0,0,96,1,56.0941
6,11.3999939,21.96243286,1,20,0,0,0,98,1,53.525
7,10.69999695,21.96243286,1,10,0,0,0,100,1,53.8183
8,10.59999847,21.96243286,1,180,0,0,0,100,3,53.923
9,10.5,21.96243286,1,350,0,0,0,100,4,52.7121
10,10.09999847,21.96243286,1,355,0,0,0,100,3,51.8907
11,9.699996948,21.96243286,1,360,0,0,0,100,1,54.4024
12,9.649993896,21.96243286,1.5,185,0,0,40,100,1,58.3646
13,9.599998474,21.96243286,2,10,0,0,80,100,1,70.1894
14,10.75,21.96243286,1.5,175,0,0,275,100,1,82.6535
15,11.8999939,21.96243286,1,340,0,0,470,100,1,97.5418
16,13.09999847,21.96243286,1,180,0,0,750,95.5,1,103.5726
17,14.29999542,21.96243286,1,20,0,0,1030,91,1,104.4867
18,15.84999847,21.96243286,1,50,0,0,1295,83,1,102.2246
19,17.3999939,21.96243286,1,80,0,0,1560,75,1,101.278
20,18.69999695,21.96243286,1,90,0,0,1835,68.5,5,98.8201
21,20,21.96243286,1,100,0,0,2110,62,8,97.3665
22,21,21.96243286,1,105,0,0,2340,61,5,96.8573
23,22,21.96243286,1,110,0,0,2570,60,1,93.6921
24,22.54998779,21.96243286,1,135,0,0,2725,56.5,1,96.7407
25,23.09999084,21.96243286,1,160,0,0,2880,53,1,98.5167
26,23.25,21.96243286,1.5,150,0,0,2695,53.5,3,97.1583
27,23.3999939,21.96243286,2,140,0,0,2510,54,5,94.0555
28,23.94999695,21.96243286,3,150,0,0,2735,54,6,91.8193
29,24.5,21.96243286,4,160,0,0,2960,54,7,91.8065
30,24.29998779,21.96243286,4,165,0,0,2770,53,6,90.6054
31,24.09999084,21.96243286,4,170,0,0,2580,52,5,91.0027
32,24,21.96243286,3,190,0,0,2290,50.5,4,96.0928
33,23.8999939,21.96243286,2,210,0,0,2000,49,2,104.8643
34,24.19999695,21.96243286,2.5,215,0,0,2160,47,2,117.8994
35,24.5,21.96243286,3,220,0,0,2320,45,1,127.6374
36,24.19999695,21.96243286,3.5,215,0,0,2060,43,1,134.0583
37,23.8999939,21.96243286,4,210,0,0,1800,41,1,136.3489
38,23.44999695,21.96243286,3.5,215,0,0,1495,42.5,2,137.6525
39,23,21.96243286,3,220,0,0,1190,44,2,136.0684
40,22.3999939,21.96243286,3,215,0,0,905,47,2,134.4105
41,21.79998779,21.96243286,3,210,0,0,620,50,1,131.87
42,21,21.96243286,2.5,220,0,0,390,53,2,130.2559
43,20.19999695,21.96243286,2,230,0,0,160,56,2,133.9102
44,19.09999084,21.96243286,2.5,280,0,0,85,65,2,137.1235
45,18,21.96243286,3,330,0,0,10,74,2,134.7273
46,16.94999695,21.96243286,3,325,0,0,5,72,2,119.5152
47,15.8999939,21.96243286,3,320,0,0,0,70,2,100.6864
48,15.04999542,21.96243286,3,320,0,0,0,72.5,2,85.3848
1,14.19999695,19.79327393,3,320,0,0,0,75,1,73.3742
2,13.75,19.79327393,3,320,0,0,0,79,3,66.3789
3,13.29999542,19.79327393,3,320,0,0,0,83,5,62.3885
4,13.29999542,19.79327393,3,320,0,0,0,83,5,54.5044
5,12.5,19.79327393,3,330,0,0,0,93,1,53.3983
6,12.3999939,19.79327393,2.5,310,0,0,0,93,1,51.6325
7,12.29999542,19.79327393,2,290,0,0,0,93,1,50.837
8,12.25,19.79327393,1.5,290,0,0,0,95,2,51.3905
9,12.19999695,19.79327393,1,290,0,0,0,97,2,50.6318
10,11.94999695,19.79327393,1.5,300,0,0,0,98,2,49.7301
11,11.69999695,19.79327393,2,310,0,0,0,99,1,52.6453
12,11.59999847,19.79327393,1.5,315,0,0,45,99.5,1,56.7982
13,11.5,19.79327393,1,320,0,0,90,100,1,69.4167
14,12.59999847,19.79327393,1,340,0,0,260,96.5,1,84.2237
15,13.69999695,19.79327393,1,360,0,0,430,93,1,98.6986
16,14.3999939,19.79327393,1.5,355,0,0,725,89.5,4,104.0075
17,15.09999847,19.79327393,2,350,0,0,1020,86,6,103.7322
18,15.69999695,19.79327393,2.5,350,0,0,1220,85.5,6,100.4677
19,16.29998779,19.79327393,3,350,0,0,1420,85,5,100.1934
20,16.09999084,19.79327393,2.5,350,0,0,1415,82.5,7,95.4537
21,15.8999939,19.79327393,2,350,0,0,1410,80,8,94.5232
22,16.69999695,19.79327393,1.5,345,0,0,1655,75,8,93.7201
23,17.5,19.79327393,1,340,0,0,1900,70,7,91.1674
24,17.44999695,19.79327393,1,200,0,0,1565,70.5,7,94.4884
25,17.3999939,19.79327393,1,60,0,0,1230,71,7,95.874
26,17.69999695,19.79327393,1,50,0,0,1275,70,7,95.4337
27,18,19.79327393,1,40,0,0,1320,69,7,90.2981
28,18.25,19.79327393,1,200,0,0,1135,69.5,8,89.2264
29,18.5,19.79327393,1,360,0,0,950,70,8,88.7407
30,18.75,19.79327393,1,215,0,0,1215,68,8,86.7522
31,19,19.79327393,1,70,0,0,1480,66,7,88.7056
32,20.29998779,19.79327393,1,150,0,0,1630,63,6,94.1845
33,21.59999084,19.79327393,1,230,0,0,1780,60,4,103.7126
34,20.69999695,19.79327393,2,205,0,0,1785,60.5,3,117.026
35,19.79998779,19.79327393,3,180,0,0,1790,61,2,126.9965
36,20.5,19.79327393,3,165,0,0,1610,58.5,2,136.0838
37,21.19999695,19.79327393,3,150,0,0,1430,56,2,138.4429
38,20.84999084,19.79327393,2.5,145,0,0,1090,58,2,139.3372
39,20.5,19.79327393,2,140,0,0,750,60,1,136.9134
40,20.04998779,19.79327393,2.5,145,0,0,635,61,1,134.7387
41,19.59999084,19.79327393,3,150,0,0,520,62,1,133.6539
42,18.25,19.79327393,2,150,0,0,300,68,2,132.644
43,16.8999939,19.79327393,1,150,0,0,80,74,3,137.8943
44,16.69999695,19.79327393,1,160,0,0,45,76.5,5,137.7143
45,16.5,19.79327393,1,170,0,0,10,79,7,135.2171
46,16.79998779,19.79327393,1,180,0,0,5,77.5,8,119.8784
47,17.09999084,19.79327393,1,190,0,0,0,76,8,101.509
48,16.54998779,19.79327393,1,265,0,0,0,81.5,8,85.559
1,16,20.29882813,1,340,0,0,0,87,8,73.136
2,15.79999542,20.29882813,2,305,0,0,0,88,6,65.5474
3,15.59999847,20.29882813,3,270,0,0,0,89,4,62.3405
4,15.59999847,20.29882813,3,270,0,0,0,89,4,55.3392
5,13.29999542,20.29882813,1,320,0,0,0,95,1,54.3664
6,12.75,20.29882813,1,320,0,0,0,96,2,52.0038
7,12.19999695,20.29882813,1,320,0,0,0,97,3,51.6489
8,11.79999542,20.29882813,1.5,295,0,0,0,98.5,3,51.8329
9,11.3999939,20.29882813,2,270,0,0,0,100,3,50.936
10,10.8999939,20.29882813,1.5,265,0,0,0,100,3,50.1456
11,10.3999939,20.29882813,1,260,0,0,0,100,2,52.7446
12,10.84999847,20.29882813,1,260,0,0,45,100,2,57.3181
13,11.29999542,20.29882813,1,260,0,0,90,100,2,68.954
14,12.29999542,20.29882813,1,270,0,0,270,97,3,82.3215
15,13.29999542,20.29882813,1,280,0,0,450,94,4,99.5029
16,14.29999542,20.29882813,1,320,0,0,735,89.5,3,102.6834
17,15.29999542,20.29882813,1,360,0,0,1020,85,1,102.7815
18,16,20.29882813,1.5,350,0,0,1320,82,1,101.814
19,16.69999695,20.29882813,2,340,0,0,1620,79,1,100.0949
20,17.5,20.29882813,1.5,335,0,0,1860,76,1,95.2735
21,18.29998779,20.29882813,1,330,0,0,2100,73,1,91.9441
22,19.34999084,20.29882813,1,170,0,0,2350,65,1,91.9734
23,20.3999939,20.29882813,1,10,0,0,2600,57,1,89.5929
24,20.8999939,20.29882813,1,130,0,0,2440,52,3,93.3345
25,21.3999939,20.29882813,1,250,0,0,2280,47,5,95.2994
26,22,20.29882813,1,225,0,0,2015,47.5,6,94.7
27,22.59999084,20.29882813,1,200,0,0,1750,48,7,89.6589
28,22.69999695,20.29882813,1,150,0,0,2320,46.5,6,88.3047
29,22.79998779,20.29882813,1,100,0,0,2890,45,4,88.2439
30,22.5,20.29882813,1.5,155,0,0,2305,47,6,87.8459
31,22.19999695,20.29882813,2,210,0,0,1720,49,7,91.1512
32,22.44999695,20.29882813,1.5,210,0,0,1515,48.5,8,96.9807
33,22.69999695,20.29882813,1,210,0,0,1310,48,8,106.8867
34,22.59999084,20.29882813,2.5,190,0,0,1115,51.5,8,121.0469
35,22.5,20.29882813,4,170,0,0,920,55,7,132.9142
36,20.79998779,20.29882813,4,255,1,0,595,77,7,138.4076
37,19.09999084,20.29882813,4,340,2,0,270,99,7,141.7869
38,17.34999084,20.29882813,2.5,285,2.899999619,0,290,99,7,142.8343
39,15.59999847,20.29882813,1,230,3.799999237,0,310,99,7,140.9374
40,15.69999695,20.29882813,1,160,2.5,0,250,99.5,8,140.2417
41,15.79999542,20.29882813,1,90,1.199999809,0,190,100,8,136.7417
42,15.6499939,20.29882813,1,155,0.599999905,0,160,100,5,135.4355
43,15.5,20.29882813,1,220,0,0,130,100,2,138.0595
44,15.34999847,20.29882813,2,250,0,0,70,98.5,4,136.0059
45,15.19999695,20.29882813,3,280,0,0,10,97,6,133.5529
46,14.54999542,20.29882813,3.5,280,0,0,5,94.5,5,119.7325
47,13.8999939,20.29882813,4,280,0,0,0,92,3,101.2855
48,13.5,20.29882813,4,280,0,0,0,90.5,2,85.8528
1,13.09999847,17.05574036,4,280,0,0,0,89,1,73.1506
2,12.69999695,17.05574036,3,280,0,0,0,89.5,3,66.0999
3,12.29999542,17.05574036,2,280,0,0,0,90,4,62.019
4,12.29999542,17.05574036,2,280,0,0,0,90,4,53.3775
5,11.5,17.05574036,3,270,0,0,0,95,8,51.9635
6,11.19999695,17.05574036,2,265,0,0,0,96,8,50.2034
7,10.8999939,17.05574036,1,260,0,0,0,97,8,49.3091
8,11.09999847,17.05574036,1,255,0,0,0,96,7,49.8404
9,11.29999542,17.05574036,1,250,0,0,0,95,6,49.1272
10,11.19999695,17.05574036,1,225,0,0,0,97.5,7,49.5144
11,11.09999847,17.05574036,1,200,0,0,0,100,8,51.9232
12,11.19999695,17.05574036,1,190,0,0,25,100,8,55.3446
13,11.29999542,17.05574036,1,180,0,0,50,100,8,68.7964
14,11.79999542,17.05574036,1,205,0,0,110,98.5,8,83.1056
15,12.29999542,17.05574036,1,230,0,2,170,97,8,100.3842
16,12.6499939,17.05574036,1,225,0,2,275,96,8,105.2502
17,13,17.05574036,1,220,0,0,380,95,7,104.8106
18,13.59999847,17.05574036,1,225,0,0,420,92.5,7,103.6794
19,14.19999695,17.05574036,1,230,0,0,460,90,7,103.3811
20,14.59999847,17.05574036,2,240,0,0,615,87,7,99.1793
21,15,17.05574036,3,250,0,0,770,84,7,98.2789
22,14.79999542,17.05574036,3.5,250,0,0,720,86,7,97.8207
23,14.59999847,17.05574036,4,250,0,2,670,88,7,95.3975
24,15,17.05574036,3.5,245,0,2,710,84.5,7,97.684
25,15.3999939,17.05574036,3,240,0,2,750,81,7,99.8996
26,15.29999542,17.05574036,3,240,0,2,785,80.5,7,100.4935
27,15.19999695,17.05574036,3,240,0,2,820,80,7,96.0437
28,15.34999847,17.05574036,3,235,0,2,710,82,8,95.3189
29,15.5,17.05574036,3,230,0,0,600,84,8,94.8278
30,15.04999542,17.05574036,3.5,245,0.099999964,0,665,91,8,93.2711
31,14.59999847,17.05574036,4,260,0.199999928,0,730,98,7,95.5341
32,14.75,17.05574036,4,265,0.199999928,0,700,97.5,7,101.9541
33,14.8999939,17.05574036,4,270,0.199999928,0,670,97,7,111.5553
34,15.1499939,17.05574036,4,270,0.199999928,0,655,94,8,125.4164
35,15.3999939,17.05574036,4,270,0.199999928,2,640,91,8,137.1158
36,15.44999695,17.05574036,4,270,0.099999964,2,505,89.5,8,144.6703
37,15.5,17.05574036,4,270,0,0,370,88,7,148.7864
38,15.44999695,17.05574036,4.5,270,0,0,330,87,7,148.9883
39,15.3999939,17.05574036,5,270,0,2,290,86,7,145.8964
40,15.3999939,17.05574036,4,275,0,2,275,86.5,7,142.1597
41,15.3999939,17.05574036,3,280,0,2,260,87,7,138.4682
42,15.25,17.05574036,3,280,0,2,195,87,8,136.4882
43,15.09999847,17.05574036,3,280,0,0,130,87,8,139.4289
44,14.8999939,17.05574036,3,280,0,0,70,88.5,8,138.7131
45,14.69999695,17.05574036,3,280,0,0,10,90,7,137.3781
46,13.84999847,17.05574036,3,275,0,0,5,93,5,124.0185
47,13,17.05574036,3,270,0,0,0,96,2,105.1281
48,13.04999542,17.05574036,2,280,0,0,0,95,3,88.9313
1,13.09999847,16.85418701,1,290,0,0,0,94,3,75.5541
2,12.54999542,16.85418701,1,280,0,0,0,97,4,67.7051
3,12,16.85418701,1,270,0,0,0,100,4,63.3857
4,12,16.85418701,1,270,0,0,0,100,4,54.3162
5,11.8999939,16.85418701,1,260,0,0,0,100,8,53.6648
6,12,16.85418701,1,255,0,0,0,100,8,51.4172
7,12.09999847,16.85418701,1,250,0,0,0,100,8,50.1765
8,12.25,16.85418701,1,240,0,0,0,100,8,50.5062
9,12.3999939,16.85418701,1,230,0,0,0,100,8,49.5926
10,12.44999695,16.85418701,1,225,0,0,0,100,8,49.6362
11,12.5,16.85418701,1,220,0,0,0,100,8,51.8338
12,12.79999542,16.85418701,1,210,0,0,20,100,8,55.5793
13,13.09999847,16.85418701,1,200,0,0,40,100,7,67.7146
14,13.3999939,16.85418701,1,210,0,0,100,99.5,8,82.808
15,13.69999695,16.85418701,1,220,0,0,160,99,8,99.9452
16,13.94999695,16.85418701,1,215,0,0,210,98,8,107.4922
17,14.19999695,16.85418701,1,210,0,0,260,97,8,108.8447
18,14.59999847,16.85418701,1,230,0,0,295,95,8,109.7811
19,15,16.85418701,1,250,0,0,330,93,8,108.5054
20,15.25,16.85418701,1,275,0,0,390,89.5,8,104.8776
21,15.5,16.85418701,1,300,0,0,450,86,7,102.6038
22,16.1499939,16.85418701,1,305,0,0,725,85,7,100.9931
23,16.79998779,16.85418701,1,310,0,0,1000,84,7,98.6581
24,17,16.85418701,1.5,295,0,0,1175,79.5,7,102.2402
25,17.19999695,16.85418701,2,280,0,0,1350,75,7,104.0212
26,17.54998779,16.85418701,1.5,265,0,0,1380,72.5,7,103.4919
27,17.8999939,16.85418701,1,250,0,2,1410,70,7,98.0069
28,17.75,16.85418701,2,130,0,2,1250,72.5,7,95.5935
29,17.59999084,16.85418701,3,10,0,0,1090,75,7,95.7716
30,17.75,16.85418701,2,160,0,0,965,70,7,94.65
31,17.8999939,16.85418701,1,310,0,0,840,65,7,95.5128
32,17.34999084,16.85418701,2,175,0,0,685,73.5,7,100.9255
33,16.79998779,16.85418701,3,40,0,0,530,82,7,109.343
34,16.75,16.85418701,2.5,40,0,0,535,82,7,121.6808
35,16.69999695,16.85418701,2,40,0,0,540,82,7,132.5905
36,16.69999695,16.85418701,2,45,0,0,510,83,8,139.304
37,16.69999695,16.85418701,2,50,0,0,480,84,8,145.3365
38,16.3999939,16.85418701,1.5,65,0,0,435,85.5,8,146.134
39,16.09999084,16.85418701,1,80,0,0,390,87,8,143.1819
40,15.79999542,16.85418701,1,75,0,0,275,87.5,8,141.3192
41,15.5,16.85418701,1,70,0,0,160,88,8,139.8662
42,15.19999695,16.85418701,1,65,0,0,105,89.5,8,137.3436
43,14.8999939,16.85418701,1,60,0,0,50,91,8,140.1287
44,14.54999542,16.85418701,1,65,0,0,25,92.5,8,138.1488
45,14.19999695,16.85418701,1,70,0,2,0,94,7,133.3771
46,13.8999939,16.85418701,1.5,70,0,2,0,95.5,7,121.9387
47,13.59999847,16.85418701,2,70,0,0,0,97,7,107.0607
48,13.09999847,16.85418701,2,70,0,0,0,96,7,92.9591
1,12.59999847,14.14269257,2,70,0,0,0,95,7,80.2046
2,12.34999847,14.14269257,2,85,0,0,0,95,7,72.4818
3,12.09999847,14.14269257,2,100,0,0,0,95,7,67.2792
4,12.09999847,14.14269257,2,100,0,0,0,95,7,55.0201
5,11.8999939,14.14269257,1,20,0,0,0,100,7,53.1468
6,11.94999695,14.14269257,1,30,0,0,0,100,8,50.6403
7,12,14.14269257,1,40,0,0,0,100,8,48.8732
8,12,14.14269257,1,45,0,0,0,100,8,49.3542
9,12,14.14269257,1,50,0,2,0,100,8,48.3966
10,12.09999847,14.14269257,1.5,75,0.099999964,2,0,100,8,48.3772
11,12.19999695,14.14269257,2,100,0.199999928,2,0,100,8,50.8147
12,12.04999542,14.14269257,1.5,90,0.399999857,2,5,100,8,51.3416
13,11.8999939,14.14269257,1,80,0.599999905,0,10,100,8,57.0348
14,11.6499939,14.14269257,1,85,0.699999809,0,25,100,8,64.1574
15,11.3999939,14.14269257,1,90,0.799999714,2,40,100,7,76.7315
16,11.44999695,14.14269257,2.5,105,0.399999857,2,105,100,8,87.6223
17,11.5,14.14269257,4,120,0,0,170,100,8,99.8379
18,11.69999695,14.14269257,3.5,115,0,0,225,100,8,111.8602
19,11.8999939,14.14269257,3,110,0,0,280,100,8,118.387
20,12.19999695,14.14269257,3,115,0,0,335,100,8,121.4642
21,12.5,14.14269257,3,120,0,0,390,100,8,122.7499
22,12.5,14.14269257,4,120,0,0,455,100,8,121.8859
23,12.5,14.14269257,5,120,0,0,520,100,8,123.4973
24,12.59999847,14.14269257,4.5,120,0,0,530,99.5,8,123.5068
25,12.69999695,14.14269257,4,120,0,0,540,99,8,124.6778
26,12.54999542,14.14269257,4.5,120,0,0,515,98,8,126.1352
27,12.3999939,14.14269257,5,120,0,0,490,97,8,123.0285
28,12.34999847,14.14269257,5.5,120,0,0,530,96,8,117.0867
29,12.29999542,14.14269257,6,120,0,0,570,95,8,114.2291
30,12.6499939,14.14269257,5.5,125,0,0,610,94,8,114.7888
31,13,14.14269257,5,130,0,0,650,93,8,112.479
32,13.19999695,14.14269257,4.5,130,0,0,605,91,8,114.2785
33,13.3999939,14.14269257,4,130,0,0,560,89,8,118.9619
34,13.59999847,14.14269257,4,125,0,0,480,87,8,128.2275
35,13.79999542,14.14269257,4,120,0,0,400,85,8,138.1574
36,13.8999939,14.14269257,3.5,105,0,0,430,85.5,8,143.5516
37,14,14.14269257,3,90,0,0,460,86,8,149.8079
38,13.84999847,14.14269257,3.5,85,0,0,425,85.5,8,148.871
39,13.69999695,14.14269257,4,80,0,0,390,85,8,148.7984
40,13.54999542,14.14269257,4,85,0,0,275,83.5,8,146.0846
41,13.3999939,14.14269257,4,90,0,0,160,82,8,140.618
42,13.19999695,14.14269257,3.5,90,0,0,105,81,8,139.2289
43,13,14.14269257,3,90,0,0,50,80,7,140.083
44,12.44999695,14.14269257,3,80,0,0,25,82.5,7,136.0677
45,11.8999939,14.14269257,3,70,0,2,0,85,7,129.7935
46,11,14.14269257,3,80,0.299999952,2,0,87.5,8,122.7402
47,10.09999847,14.14269257,3,90,0.599999905,0,0,90,8,108.8776
48,9.399993896,14.14269257,3,90,1.599999428,0,0,91.5,8,96.1515
1,8.699996948,11.49916077,3,90,2.599998474,0,0,93,7,83.946
2,8.5,11.49916077,3,80,2.899999619,0,0,96.5,8,75.2693
3,8.299995422,11.49916077,3,70,3.199998856,0,0,100,8,71.5152
4,8.299995422,11.49916077,3,70,3.199998856,0,0,100,8,56.0982
5,7.899997711,11.49916077,3,40,1.399999619,2,0,100,7,54.4429
6,7.899997711,11.49916077,3,50,4.899997711,2,0,100,8,51.0941
7,7.899997711,11.49916077,3,60,8.399993896,3,0,100,8,49.3876
8,8.149993896,11.49916077,3,65,4.399997711,3,0,100,8,49.4646
9,8.399993896,11.49916077,3,70,0.399999857,0,0,100,8,48.1877
10,8.399993896,11.49916077,3,70,1.899999619,0,0,100,8,48.6914
11,8.399993896,11.49916077,3,70,3.399999619,0,0,100,7,50.0289
12,8.5,11.49916077,3,70,2.799999237,0,0,100,8,50.0817
13,8.599998474,11.49916077,3,70,2.199998856,0,0,100,8,53.3116
14,8.649993896,11.49916077,3,65,1.399999619,0,10,100,8,58.8674
15,8.699996948,11.49916077,3,60,0.599999905,2,20,100,8,68.4584
16,8.599998474,11.49916077,3.5,65,0.399999857,2,45,100,8,79.3599
17,8.5,11.49916077,4,70,0.199999928,2,70,100,8,93.7444
18,8.649993896,11.49916077,4,75,0.599999905,2,95,100,8,112.3153
19,8.799995422,11.49916077,4,80,1,2,120,100,8,121.0108
20,8.849998474,11.49916077,4,80,0.599999905,2,150,100,8,133.6277
21,8.899993896,11.49916077,4,80,0.199999928,2,180,100,8,141.5519
22,9.049995422,11.49916077,4,75,0.299999952,2,225,100,8,148.7788
23,9.199996948,11.49916077,4,70,0.399999857,2,270,100,8,153.1082
24,9.399993896,11.49916077,4,75,0.399999857,2,320,100,8,156.9686
25,9.599998474,11.49916077,4,80,0.399999857,2,370,100,7,160.1345
26,9.699996948,11.49916077,4.5,85,0.599999905,2,420,100,7,159.1778
27,9.799995422,11.49916077,5,90,0.799999714,2,470,100,7,155.0886
28,9.799995422,11.49916077,5,85,0.899999619,2,495,100,8,150.2473
29,9.799995422,11.49916077,5,80,1,0,520,100,8,143.3924
30,9.899993896,11.49916077,4.5,80,0.699999809,0,555,100,8,139.6105
31,10,11.49916077,4,80,0.399999857,2,590,100,7,140.1891
32,10.09999847,11.49916077,4,80,0.399999857,2,545,100,7,142.3344
33,10.19999695,11.49916077,4,80,0.399999857,2,500,100,7,147.6833
34,10.09999847,11.49916077,4,80,0.699999809,2,425,100,7,156.1185
35,10,11.49916077,4,80,1,0,350,100,7,163.0804
36,9.599998474,11.49916077,4,70,1.599999428,0,275,100,8,167.3471
37,9.199996948,11.49916077,4,60,2.199998856,0,200,100,8,167.0853
38,8.949996948,11.49916077,5,60,1.699999809,0,185,100,8,170.7866
39,8.699996948,11.49916077,6,60,1.199999809,2,170,100,7,168.2256
40,8.549995422,11.49916077,5,55,0.699999809,2,120,100,7,165.1644
41,8.399993896,11.49916077,4,50,0.199999928,2,70,100,7,159.3631
42,8.099998474,11.49916077,4.5,50,0.399999857,2,45,100,7,155.5406
43,7.799999237,11.49916077,5,50,0.599999905,2,20,100,7,158.3164
44,7.399997711,11.49916077,5,45,0.699999809,2,10,100,8,148.6095
45,7,11.49916077,5,40,0.799999714,2,0,100,8,141.0653
46,7,11.49916077,5,35,0.899999619,2,0,100,8,129.6296
47,7,11.49916077,5,30,1,0,0,100,8,113.4655
48,6.849998474,11.49916077,5,30,1.5,0,0,100,8,96.3587
1,6.699996948,11.10480499,5,30,2,0,0,100,8,88.4133
2,6.5,11.10480499,5,35,1.199999809,0,0,100,8,77.4184
3,6.299999237,11.10480499,5,40,0.399999857,2,0,100,7,76.0673
4,6.299999237,11.10480499,5,40,0.399999857,2,0,100,7,61.9942
5,6.199996948,11.10480499,5,30,0.199999928,2,0,100,7,59.4816
6,6.25,11.10480499,4.5,25,0.099999964,2,0,100,7,56.7686
7,6.299999237,11.10480499,4,20,0,0,0,100,7,52.5156
8,6.25,11.10480499,4,20,0,0,0,100,7,53.674
9,6.199996948,11.10480499,4,20,0,0,0,100,7,53.8615
10,6.149997711,11.10480499,4,15,0,0,0,100,8,53.8106
11,6.099998474,11.10480499,4,10,0,0,0,100,8,57.2346
12,6.199996948,11.10480499,4,185,0,0,25,100,8,58.387
13,6.299999237,11.10480499,4,360,0,0,50,100,7,63.6921
14,6.599998474,11.10480499,4,350,0,0,140,100,8,69.088
15,6.899997711,11.10480499,4,340,0,0,230,100,8,78.2982
16,7.599998474,11.10480499,4,340,0,0,475,97,8,85.9473
17,8.299995422,11.10480499,4,340,0,0,720,94,7,99.0212
18,9,11.10480499,4.5,345,0,0,985,91.5,7,114.797
19,9.699996948,11.10480499,5,350,0,0,1250,89,7,121.4506
20,10.04999542,11.10480499,5.5,355,0,0,1470,84,7,127.5192
